Month, Day, Year, Hour, Minute, Second, Ms, Sample Time (ms), Acc_X, Acc_Y, Acc_Z, linAcc_X, linAcc_Y, linAcc_Z, gyro_X, gyro_Y, gyro_Y, mag_X, mag_Y, mag_Z, quatI, quatJ, quatK, Lattitude, Longitude
9,15,2023,19,19,47,105,25,0.387,-0.91,10.172,0.383,0.062,1.66,-1.096,0.225,0.154,-0.438,21.625,-28.188,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,128,23,0.387,-0.91,10.172,0.383,0.062,1.66,-1.096,0.225,0.154,-0.062,23.562,-27.125,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,151,23,0.387,-0.91,10.172,-0.141,-0.516,-0.027,-1.096,0.225,0.154,-0.062,23.562,-27.125,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,174,23,0.387,-0.91,10.172,0.098,0.754,-0.074,-1.096,0.225,0.154,-0.062,23.562,-27.125,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,198,24,0.387,-0.91,10.172,0.098,0.754,-0.074,-1.096,0.225,0.154,1.125,24.812,-25,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,222,24,0.387,-0.91,10.172,0.098,0.754,-0.074,-0.777,0.285,0.189,1.125,24.812,-25,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,246,24,0.387,-0.91,10.172,0.5,0.988,0.418,-0.777,0.285,0.189,1.125,24.812,-25,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,269,23,0.387,-0.91,10.172,0.5,0.988,0.418,-0.777,0.285,0.189,0.188,25.125,-24.188,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,293,24,0.387,-0.91,10.172,0.5,0.988,0.418,-0.859,0.246,0.26,0.188,25.125,-24.188,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,316,23,0.387,-0.91,10.172,0.297,0.801,-0.328,-0.859,0.246,0.26,0.188,25.125,-24.188,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,339,23,0.387,-0.91,10.172,0.297,0.801,-0.328,-0.859,0.246,0.26,0.312,29.562,-22.75,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,363,24,0.387,-0.91,10.172,0.461,1.289,-1.117,-0.859,0.246,0.26,0.312,29.562,-22.75,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,388,25,0.387,-0.91,10.172,0.41,0.977,-1.973,-0.859,0.246,0.26,0.312,29.562,-22.75,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,412,24,0.387,-0.91,10.172,0.41,0.977,-1.973,-0.859,0.246,0.26,0.188,30.812,-20.188,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,435,23,0.387,-0.91,10.172,0.168,0.785,-2.566,-0.859,0.246,0.26,0.188,30.812,-20.188,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,457,22,0.387,-0.91,10.172,-0.047,1.023,-2.734,-0.859,0.246,0.26,0.188,30.812,-20.188,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,482,25,-3.328,-3.629,6.77,-0.047,1.023,-2.734,-0.859,0.246,0.26,0.188,30.812,-20.188,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,505,23,-3.328,-3.629,6.77,-0.223,1.496,-2.086,-0.859,0.246,0.26,0.188,30.812,-20.188,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,527,22,-3.328,-3.629,6.77,0.465,0.242,-0.859,-0.859,0.246,0.26,0.188,30.812,-20.188,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,551,24,-3.328,-3.629,6.77,0.465,0.242,-0.859,-0.021,0.062,-0.055,0.188,30.812,-20.188,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,576,25,-3.328,-3.629,6.77,0.527,0.449,-0.773,-0.021,0.062,-0.055,0.188,30.812,-20.188,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,599,23,-3.328,-3.629,6.77,0.062,-0.418,-0.52,-0.021,0.062,-0.055,0.188,30.812,-20.188,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,623,24,-3.328,-3.629,6.77,-0.445,-0.516,-0.859,-0.021,0.062,-0.055,0.188,30.812,-20.188,-0.015,-0.016,-0.076,1000,1000
9,15,2023,19,19,47,647,24,-3.328,-3.629,6.77,-0.445,-0.516,-0.859,-0.021,0.062,-0.055,0.188,30.812,-20.188,-0.211,0.065,-0.039,1000,1000
9,15,2023,19,19,48,669,22,-3.328,-3.629,6.77,-0.352,-0.996,-0.668,-0.021,0.062,-0.055,0.188,30.812,-20.188,-0.211,0.065,-0.039,1000,1000
9,15,2023,19,19,48,692,23,-3.328,-3.629,6.77,-0.109,-0.828,-0.086,-0.021,0.062,-0.055,0.188,30.812,-20.188,-0.211,0.065,-0.039,1000,1000
9,15,2023,19,19,48,716,24,-3.328,-3.629,6.77,-0.109,-0.828,-0.086,-0.021,0.062,-0.055,0.188,30.812,-20.188,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,740,24,-3.328,-3.629,6.77,-0.109,-0.828,-0.086,-0.021,0.062,-0.055,-0.562,31.062,-20.875,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,764,24,-3.328,-3.629,6.77,-0.406,1.23,-0.887,-0.021,0.062,-0.055,-0.562,31.062,-20.875,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,788,24,-3.328,-3.629,6.77,-1.203,1.949,-0.438,-0.021,0.062,-0.055,-0.562,31.062,-20.875,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,811,23,-3.328,-3.629,6.77,-1.203,1.949,-0.438,-0.211,-0.426,0.127,-0.562,31.062,-20.875,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,834,23,-3.328,-3.629,6.77,-1.203,1.949,-0.438,-0.211,-0.426,0.127,-0.25,28.875,-21.562,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,861,27,-3.328,-3.629,6.77,-1.203,1.949,-0.438,-0.211,-0.426,0.127,-1,28.875,-21.938,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,886,25,-3.328,-3.629,6.77,0.258,0.375,0.047,-0.211,-0.426,0.127,-1,28.875,-21.938,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,909,23,-3.328,-3.629,6.77,0.258,0.375,0.047,-0.211,-0.426,0.127,-0.062,29.562,-23.188,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,932,23,-3.328,-3.629,6.77,0,0.191,0.207,-0.211,-0.426,0.127,-0.062,29.562,-23.188,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,956,24,-3.328,-3.629,6.77,-0.172,-0.145,-0.062,-0.211,-0.426,0.127,-0.062,29.562,-23.188,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,979,23,-3.328,-3.629,6.77,-0.172,-0.145,-0.062,-0.211,-0.426,0.127,0.312,28.625,-23.188,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,3,24,-3.328,-3.629,6.77,0.184,0.344,0.094,-0.211,-0.426,0.127,0.312,28.625,-23.188,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,26,23,-3.328,-3.629,6.77,0.422,0.457,0.168,-0.211,-0.426,0.127,0.312,28.625,-23.188,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,50,24,-3.328,-3.629,6.77,0.422,0.457,0.168,-0.201,-0.008,0.225,0.312,28.625,-23.188,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,75,25,-3.328,-3.629,6.77,-0.246,-0.391,-0.031,-0.201,-0.008,0.225,0.312,28.625,-23.188,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,98,23,-3.328,-3.629,6.77,-0.566,0.207,0.207,-0.201,-0.008,0.225,0.312,28.625,-23.188,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,122,24,-3.328,-3.629,6.77,-0.406,0.316,0.07,-0.201,-0.008,0.225,0.312,28.625,-23.188,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,146,24,-3.328,-3.629,6.77,0.488,-0.203,-0.176,-0.201,-0.008,0.225,0.312,28.625,-23.188,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,171,25,-3.328,-3.629,6.77,0.973,-0.125,1.305,-0.201,-0.008,0.225,0.312,28.625,-23.188,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,195,24,-3.328,-3.629,6.77,0.973,-0.125,1.305,-0.201,-0.008,0.225,4.062,30.375,-21.562,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,219,24,-3.328,-3.629,6.77,0.973,-0.125,1.305,-0.201,-0.008,0.225,4.625,29.688,-19,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,242,23,-3.328,-3.629,6.77,-0.023,0.207,0.516,-0.201,-0.008,0.225,4.625,29.688,-19,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,266,24,-3.328,-3.629,6.77,-0.023,0.207,0.516,-0.201,-0.008,0.225,8.625,30.812,-17,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,289,23,-3.328,-3.629,6.77,-0.023,0.207,0.516,-1.668,0.576,1.898,8.625,30.812,-17,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,312,23,-3.328,-3.629,6.77,-2.195,-0.223,0.527,-1.668,0.576,1.898,8.625,30.812,-17,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,336,24,-3.328,-3.629,6.77,-1.207,-0.938,1.816,-1.668,0.576,1.898,8.625,30.812,-17,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,359,23,-3.328,-3.629,6.77,-1.207,-0.938,1.816,-0.865,0.557,0.762,8.625,30.812,-17,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,382,23,-3.328,-3.629,6.77,-0.184,0.438,-1.34,-0.865,0.557,0.762,8.625,30.812,-17,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,406,24,-3.328,-3.629,6.77,-0.184,0.438,-1.34,-0.865,0.557,0.762,15.688,32.938,-9.688,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,431,25,-3.328,-3.629,6.77,-0.184,0.438,-1.34,-2.758,0.785,0.912,15.688,32.938,-9.688,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,455,24,-3.328,-3.629,6.77,1.379,2.91,-2.094,-2.758,0.785,0.912,15.688,32.938,-9.688,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,478,23,-3.328,-3.629,6.77,1.379,2.91,-2.094,-2.758,0.785,0.912,17.625,32.438,0.312,-0.193,0.052,-0.04,1000,1000
9,15,2023,19,19,48,501,23,-3.328,-3.629,6.77,1.379,2.91,-2.094,-2.758,0.785,0.912,17.625,32.438,0.312,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,48,524,23,-3.328,-3.629,6.77,0.637,5.086,-2.391,-2.758,0.785,0.912,17.625,32.438,0.312,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,48,547,23,-3.328,-3.629,6.77,1.781,3.82,-2.41,-2.758,0.785,0.912,17.625,32.438,0.312,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,48,570,23,-3.328,-3.629,6.77,3.594,2.141,-1.781,-2.758,0.785,0.912,17.625,32.438,0.312,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,48,614,20,-3.328,-3.629,6.77,2.891,3.797,-1.695,-2.758,0.785,0.912,17.625,32.438,0.312,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,48,636,22,-3.328,-3.629,6.77,2.891,3.797,-1.695,-2.758,0.785,0.912,2.938,30.062,23.75,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,49,660,24,-3.328,-3.629,6.77,0.75,-1.023,0.215,-2.758,0.785,0.912,2.938,30.062,23.75,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,49,683,23,-3.328,-3.629,6.77,0.75,-1.023,0.215,-2.758,0.785,0.912,-7.625,23.562,35.625,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,49,706,23,-3.328,-3.629,6.77,0.461,-0.598,-0.523,-2.758,0.785,0.912,-7.625,23.562,35.625,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,49,749,20,-3.328,-3.629,6.77,0.461,-0.598,-0.523,-3.594,1.666,-1.414,-7.625,23.562,35.625,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,49,773,24,-3.328,-3.629,6.77,0.461,-0.598,-0.523,-2.773,1.785,-0.076,-7.625,23.562,35.625,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,49,797,24,-3.328,-3.629,6.77,-0.727,-0.531,-2.117,-2.773,1.785,-0.076,-7.625,23.562,35.625,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,49,820,23,-3.328,-3.629,6.77,-0.727,-0.531,-2.117,-2.773,1.785,-0.076,-21.688,0.312,47.062,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,49,845,25,-3.328,-3.629,6.77,-0.727,-0.531,-2.117,-8.17,1.293,0.1,-21.688,0.312,47.062,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,49,867,22,1.652,-6.887,-8.633,-0.727,-0.531,-2.117,-8.17,1.293,0.1,-21.688,0.312,47.062,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,49,892,25,1.652,-6.887,-8.633,-0.727,-0.531,-2.117,-2.049,0.375,0.102,-21.688,0.312,47.062,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,49,914,22,1.652,-6.887,-8.633,-0.727,-0.531,-2.117,-2.049,0.375,0.102,-27.312,-20.438,44.5,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,49,939,25,1.652,-6.887,-8.633,1.277,3.105,-0.691,-2.049,0.375,0.102,-27.312,-20.438,44.5,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,49,962,23,1.652,-6.887,-8.633,0.84,2.164,1.504,-2.049,0.375,0.102,-27.312,-20.438,44.5,-0.476,0.148,0.164,1000,1000
9,15,2023,19,19,49,987,25,1.652,-6.887,-8.633,0.84,2.164,1.504,-2.049,0.375,0.102,-27.312,-20.438,44.5,-0.986,0.082,-0.141,1000,1000
9,15,2023,19,19,49,9,22,1.652,-6.887,-8.633,0.84,2.164,1.504,-2.049,0.375,0.102,-25.375,-26.688,43,-0.986,0.082,-0.141,1000,1000
9,15,2023,19,19,49,35,26,1.652,-6.887,-8.633,0.84,2.164,1.504,-2.049,0.375,0.102,-25.375,-26.688,43,-0.989,0.085,-0.12,1000,1000
9,15,2023,19,19,49,57,22,1.652,-6.887,-8.633,0.84,2.164,1.504,-2.049,0.375,0.102,-25.375,-26.688,43,0.991,-0.084,0.102,1000,1000
9,15,2023,19,19,49,83,26,1.652,-6.887,-8.633,0.84,2.164,1.504,0.162,-0.75,-0.494,-25.375,-26.688,43,0.991,-0.084,0.102,1000,1000
9,15,2023,19,19,49,105,22,2.609,0.008,-8.98,0.84,2.164,1.504,0.162,-0.75,-0.494,-25.375,-26.688,43,0.991,-0.084,0.102,1000,1000
9,15,2023,19,19,49,131,26,2.609,0.008,-8.98,0.84,2.164,1.504,0.162,-0.75,-0.494,-19.938,-28.688,41.125,0.991,-0.084,0.102,1000,1000
9,15,2023,19,19,49,154,23,2.609,0.008,-8.98,0.84,2.164,1.504,0.162,-0.75,-0.494,-20.312,-26.5,42.188,0.991,-0.084,0.102,1000,1000
9,15,2023,19,19,49,179,25,1.688,-0.68,-10.203,0.84,2.164,1.504,0.162,-0.75,-0.494,-20.312,-26.5,42.188,0.991,-0.084,0.102,1000,1000
9,15,2023,19,19,49,203,24,1.688,-0.68,-10.203,0.84,2.164,1.504,0.162,-0.75,-0.494,-19.75,-24.875,41.75,0.991,-0.084,0.102,1000,1000
9,15,2023,19,19,49,228,25,1.688,-0.68,-10.203,0.305,0.41,-1.258,0.162,-0.75,-0.494,-19.75,-24.875,41.75,0.991,-0.084,0.102,1000,1000
9,15,2023,19,19,49,251,23,2.453,-0.375,-11.312,0.305,0.41,-1.258,0.162,-0.75,-0.494,-19.75,-24.875,41.75,0.991,-0.084,0.102,1000,1000
9,15,2023,19,19,49,277,26,2.453,-0.375,-11.312,0.305,0.41,-1.258,0.162,-0.75,-0.494,-19.75,-24.875,41.75,-0.992,0.06,-0.1,1000,1000
9,15,2023,19,19,49,301,24,2.453,-0.375,-11.312,0.305,0.41,-1.258,0.162,-0.75,-0.494,-19.875,-24.25,43.25,-0.992,0.06,-0.1,1000,1000
9,15,2023,19,19,49,326,25,2.453,-0.375,-11.312,-0.141,0.422,-0.32,0.162,-0.75,-0.494,-19.875,-24.25,43.25,-0.992,0.06,-0.1,1000,1000
9,15,2023,19,19,49,350,24,2.453,-0.375,-11.312,-0.141,0.422,-0.32,0.162,-0.75,-0.494,-20.75,-25.562,42.625,-0.992,0.06,-0.1,1000,1000
9,15,2023,19,19,49,374,24,2.453,-0.375,-11.312,-0.141,0.422,-0.32,0.162,-0.75,-0.494,-20.75,-25.562,42.625,-0.993,0.066,-0.095,1000,1000
9,15,2023,19,19,49,398,24,2.453,-0.375,-11.312,-0.141,0.422,-0.32,0.162,-0.75,-0.494,-20.75,-25.562,42.625,-0.994,0.065,-0.092,1000,1000
9,15,2023,19,19,49,424,26,2.453,-0.375,-11.312,-0.141,0.422,-0.32,0.162,-0.75,-0.494,-20.75,-25.562,42.625,-0.994,0.064,-0.088,1000,1000
9,15,2023,19,19,49,447,23,2.453,-0.375,-11.312,-0.141,0.422,-0.32,0.162,-0.75,-0.494,-19.125,-26.75,42.938,-0.994,0.064,-0.088,1000,1000
9,15,2023,19,19,49,473,26,2.453,-0.375,-11.312,0.902,0.25,-0.602,0.162,-0.75,-0.494,-19.125,-26.75,42.938,-0.994,0.064,-0.088,1000,1000
9,15,2023,19,19,49,495,22,2.453,-0.375,-11.312,0.902,0.25,-0.602,0.014,0.953,-0.701,-19.125,-26.75,42.938,-0.994,0.064,-0.088,1000,1000
9,15,2023,19,19,49,521,26,2.453,-0.375,-11.312,0.902,0.25,-0.602,0.014,0.953,-0.701,-18.938,-26.062,41.375,-0.994,0.064,-0.088,1000,1000
9,15,2023,19,19,49,543,22,2.453,-0.375,-11.312,0.902,0.25,-0.602,0.014,0.953,-0.701,-19.25,-26.375,39.875,-0.994,0.064,-0.088,1000,1000
9,15,2023,19,19,49,566,23,2.453,-0.375,-11.312,-1.129,0.41,1.539,0.014,0.953,-0.701,-19.25,-26.375,39.875,-0.994,0.064,-0.088,1000,1000
9,15,2023,19,19,49,591,25,2.453,-0.375,-11.312,-1.605,-0.441,2.426,0.014,0.953,-0.701,-19.25,-26.375,39.875,-0.994,0.064,-0.088,1000,1000
9,15,2023,19,19,49,615,24,2.453,-0.375,-11.312,-1.605,-0.441,2.426,0.014,0.953,-0.701,-20.188,-29.312,38.5,-0.994,0.064,-0.088,1000,1000
9,15,2023,19,19,49,641,26,2.453,-0.375,-11.312,-0.203,0.23,2.398,0.014,0.953,-0.701,-20.188,-29.312,38.5,-0.994,0.064,-0.088,1000,1000
9,15,2023,19,19,50,665,24,2.453,-0.375,-11.312,0.465,0.309,1.68,0.014,0.953,-0.701,-20.188,-29.312,38.5,-0.994,0.064,-0.088,1000,1000
9,15,2023,19,19,50,688,23,2.453,-0.375,-11.312,0.465,0.309,1.68,0.014,0.953,-0.701,-20.188,-29.312,38.5,0.996,-0.03,0.082,1000,1000
9,15,2023,19,19,50,712,24,2.453,-0.375,-11.312,0.465,0.309,1.68,0.014,0.953,-0.701,-13.688,-24.5,39.062,0.996,-0.03,0.082,1000,1000
9,15,2023,19,19,50,736,24,2.453,-0.375,-11.312,1.219,-0.105,1.09,0.014,0.953,-0.701,-13.688,-24.5,39.062,0.996,-0.03,0.082,1000,1000
9,15,2023,19,19,50,760,24,2.453,-0.375,-11.312,1.051,0.332,-0.641,0.014,0.953,-0.701,-13.688,-24.5,39.062,0.996,-0.03,0.082,1000,1000
9,15,2023,19,19,50,785,25,2.453,-0.375,-11.312,1.051,0.332,-0.641,0.014,0.953,-0.701,-15.438,-24.625,40.312,0.996,-0.03,0.082,1000,1000
9,15,2023,19,19,50,810,25,2.453,-0.375,-11.312,1.012,0.238,-0.496,0.014,0.953,-0.701,-15.438,-24.625,40.312,0.996,-0.03,0.082,1000,1000
9,15,2023,19,19,50,834,24,2.453,-0.375,-11.312,0.898,0.566,-1.379,0.014,0.953,-0.701,-15.438,-24.625,40.312,0.996,-0.03,0.082,1000,1000
9,15,2023,19,19,50,860,26,2.453,-0.375,-11.312,0.789,0.906,-1.891,0.014,0.953,-0.701,-15.438,-24.625,40.312,0.996,-0.03,0.082,1000,1000
9,15,2023,19,19,50,884,24,2.453,-0.375,-11.312,0.789,0.906,-1.891,0.014,0.953,-0.701,-14.375,-23.625,42.875,0.996,-0.03,0.082,1000,1000
9,15,2023,19,19,50,908,24,1.344,-0.949,-10.395,0.789,0.906,-1.891,0.014,0.953,-0.701,-14.375,-23.625,42.875,0.996,-0.03,0.082,1000,1000
9,15,2023,19,19,50,931,23,1.344,-0.949,-10.395,0.789,0.906,-1.891,0.014,0.953,-0.701,-11.938,-22.812,39.625,0.996,-0.03,0.082,1000,1000
9,15,2023,19,19,50,955,24,1.344,-0.949,-10.395,0.789,0.906,-1.891,0.014,0.953,-0.701,-12.375,-21.938,40.812,0.996,-0.03,0.082,1000,1000
9,15,2023,19,19,50,980,25,1.344,-0.949,-10.395,0.789,0.906,-1.891,0.014,0.953,-0.701,-12.375,-21.938,40.812,-0.995,0.016,-0.074,1000,1000
9,15,2023,19,19,50,3,23,1.344,-0.949,-10.395,0.789,0.906,-1.891,0.014,0.953,-0.701,-13.562,-20.375,40.5,-0.995,0.016,-0.074,1000,1000
9,15,2023,19,19,50,28,25,1.344,-0.949,-10.395,0.789,0.906,-1.891,0.014,0.953,-0.701,-13.562,-20.375,40.5,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,52,24,1.344,-0.949,-10.395,0.633,0.086,-3.227,0.014,0.953,-0.701,-13.562,-20.375,40.5,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,77,25,1.652,-1.332,-14.07,0.633,0.086,-3.227,0.014,0.953,-0.701,-13.562,-20.375,40.5,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,101,24,1.652,-1.332,-14.07,0.633,0.086,-3.227,0.014,0.953,-0.701,-14.375,-18.188,41.25,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,124,23,1.652,-1.332,-14.07,0.074,0.812,-4.168,0.014,0.953,-0.701,-14.375,-18.188,41.25,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,149,25,1.652,-1.332,-14.07,-0.211,0.18,-3.066,0.014,0.953,-0.701,-14.375,-18.188,41.25,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,173,24,1.652,-1.332,-14.07,-0.211,0.18,-3.066,0.014,0.953,-0.701,-14.375,-19.75,40.188,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,197,24,2.418,-1.062,-10.707,-0.211,0.18,-3.066,0.014,0.953,-0.701,-14.375,-19.75,40.188,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,221,24,2.418,-1.062,-10.707,0.812,0.215,-0.336,0.014,0.953,-0.701,-14.375,-19.75,40.188,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,246,25,2.418,-1.062,-10.707,0.812,0.215,-0.336,0.014,0.953,-0.701,-14.875,-21.688,41,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,271,25,2.418,-1.062,-10.707,0.812,0.215,-0.336,-0.486,-0.461,-0.34,-14.875,-21.688,41,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,294,23,2.418,-1.062,-10.707,-0.117,-0.566,0.84,-0.486,-0.461,-0.34,-14.875,-21.688,41,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,318,24,2.418,-1.062,-10.707,0.117,-0.477,0.809,-0.486,-0.461,-0.34,-14.875,-21.688,41,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,343,25,2.418,-1.062,-10.707,0.117,-0.477,0.809,-0.486,-0.461,-0.34,-12.438,-22.875,40.438,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,367,24,1.652,-0.91,-11.855,0.117,-0.477,0.809,-0.486,-0.461,-0.34,-12.438,-22.875,40.438,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,391,24,1.652,-0.91,-11.855,0.117,-0.477,0.809,-0.486,-0.461,-0.34,-12.688,-22.25,38.938,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,415,24,2.492,-0.605,-13.152,0.117,-0.477,0.809,-0.486,-0.461,-0.34,-12.688,-22.25,38.938,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,439,24,2.492,-0.605,-13.152,0.883,-0.062,-2.016,-0.486,-0.461,-0.34,-12.688,-22.25,38.938,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,463,24,2.492,-0.605,-13.152,0.883,-0.062,-2.016,-0.486,-0.461,-0.34,-12.938,-24.5,40.125,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,488,25,2.492,-0.605,-13.152,-0.348,0.508,-2.094,-0.486,-0.461,-0.34,-12.938,-24.5,40.125,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,512,24,2.492,-0.605,-13.152,-0.059,0.531,-2.27,-0.486,-0.461,-0.34,-12.938,-24.5,40.125,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,537,25,2.492,-0.605,-13.152,-0.059,0.531,-2.27,-0.32,-0.348,0.107,-12.938,-24.5,40.125,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,561,24,2.492,-0.605,-13.152,-0.059,0.531,-2.27,-0.32,-0.348,0.107,-12.062,-24.125,40.438,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,585,24,2.492,-0.605,-13.152,-0.059,0.531,-2.27,-0.32,-0.348,0.107,-12.625,-25.438,40.875,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,609,24,2.492,-0.605,-13.152,-0.531,0.203,0.957,-0.32,-0.348,0.107,-12.625,-25.438,40.875,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,50,632,23,2.492,-0.605,-13.152,-0.531,0.203,0.957,-0.32,-0.348,0.107,-10.562,-28.562,38.938,-0.993,0.022,-0.081,1000,1000
9,15,2023,19,19,51,656,24,2.492,-0.605,-13.152,-0.531,0.203,0.957,-0.32,-0.348,0.107,-10.562,-28.562,38.938,1,-0.006,0.023,1000,1000
9,15,2023,19,19,51,680,24,2.492,-0.605,-13.152,-0.242,0.293,0.477,-0.32,-0.348,0.107,-10.562,-28.562,38.938,1,-0.006,0.023,1000,1000
9,15,2023,19,19,51,705,25,2.492,-0.605,-13.152,-0.242,0.293,0.477,-0.32,-0.348,0.107,-10.688,-27.312,41.562,1,-0.006,0.023,1000,1000
9,15,2023,19,19,51,730,25,2.492,-0.605,-13.152,1.066,0.117,2.555,-0.32,-0.348,0.107,-10.688,-27.312,41.562,1,-0.006,0.023,1000,1000
9,15,2023,19,19,51,754,24,2.492,-0.605,-13.152,0.578,0.133,2.445,-0.32,-0.348,0.107,-10.688,-27.312,41.562,1,-0.006,0.023,1000,1000
