Month, Day, Year, Hour, Minute, Second, Milliseconds, Sample Time (ms), Acc_X, Acc_Y, Acc_Z, linAcc_X, linAcc_Y, linAcc_Z, gyro_X, gyro_Y, gyro_Y, mag_X, mag_Y, mag_Z, quatI, quatJ, quatK, Lattitude, Longitude,temp,behavior
9,27,2023,12,6,56,603,20,-1.875,1.848,9.871,-0.273,-3.062,0.289,-0.395,0.055,0.191,10,-28.625,-34.688,0.098,0.027,-0.994,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,623,20,-2.641,0.469,10.023,-0.273,-3.062,0.289,-0.395,0.055,0.191,10,-28.625,-34.688,0.098,0.027,-0.994,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,643,20,-2.641,0.469,10.023,-0.273,-3.062,0.289,-0.395,0.055,0.191,10,-28.625,-34.688,0.1,0.037,-0.993,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,663,20,-1.684,-1.828,9.223,-0.273,-3.062,0.289,-0.395,0.055,0.191,10,-28.625,-34.688,0.1,0.037,-0.993,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,683,20,-2.449,-4.051,9.641,-0.273,-3.062,0.289,-0.395,0.055,0.191,10,-28.625,-34.688,0.1,0.037,-0.993,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,703,20,-2.449,-4.051,9.641,-0.273,-3.062,0.289,-0.395,0.055,0.191,10,-28.625,-34.688,0.097,0.047,-0.992,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,723,20,-2.449,-4.051,9.641,-0.273,-3.062,0.289,-0.395,0.055,0.191,10,-28.625,-34.688,0.093,0.04,-0.992,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,743,20,-2.449,-4.051,9.641,-0.273,-3.062,0.289,-0.395,0.055,0.191,10,-28.625,-34.688,0.089,0.03,-0.993,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,763,20,-2.449,-4.051,9.641,-0.273,-3.062,0.289,-0.395,0.055,0.191,7.438,-29.25,-36,0.089,0.03,-0.993,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,783,20,-2.449,-4.051,9.641,0.125,0.66,-0.297,-0.395,0.055,0.191,7.438,-29.25,-36,0.089,0.03,-0.993,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,803,20,-2.449,-4.051,9.641,0.125,0.66,-0.297,-0.395,0.055,0.191,8.125,-27.125,-35.625,0.089,0.03,-0.993,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,823,20,-0.457,1.887,8.68,0.125,0.66,-0.297,-0.395,0.055,0.191,8.125,-27.125,-35.625,0.089,0.03,-0.993,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,843,20,-0.457,1.887,8.68,0.125,0.66,-0.297,0.459,-0.176,-0.475,8.125,-27.125,-35.625,0.089,0.03,-0.993,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,863,20,-0.648,4.453,7.996,0.125,0.66,-0.297,0.459,-0.176,-0.475,8.125,-27.125,-35.625,0.089,0.03,-0.993,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,883,20,-0.648,4.453,7.996,0.125,0.66,-0.297,0.459,-0.176,-0.475,8.562,-28.25,-34.75,0.089,0.03,-0.993,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,903,20,-0.648,4.453,7.996,0.125,0.66,-0.297,0.459,-0.176,-0.475,8.562,-28.25,-34.75,0.079,0.018,-0.997,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,923,20,-0.648,4.453,7.996,0.125,0.66,-0.297,0.459,-0.176,-0.475,8.562,-28.25,-34.75,0.085,0.034,-0.995,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,943,20,-0.648,4.453,7.996,0.125,0.66,-0.297,0.459,-0.176,-0.475,8.562,-28.25,-34.75,0.086,0.038,-0.995,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,963,20,-0.648,4.453,7.996,0.125,0.66,-0.297,0.459,-0.176,-0.475,8.5,-25.375,-37.312,0.086,0.038,-0.995,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,983,20,-0.648,4.453,7.996,0.125,0.66,-0.297,0.459,-0.176,-0.475,8.5,-25.375,-37.312,0.085,0.036,-0.994,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,3,20,-0.648,4.453,7.996,0.125,0.66,-0.297,0.459,-0.176,-0.475,8.5,-25.375,-37.312,0.084,0.038,-0.994,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,23,20,-0.648,4.453,7.996,0.125,0.66,-0.297,0.459,-0.176,-0.475,7,-27.125,-36.062,0.084,0.038,-0.994,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,43,20,-0.648,4.453,7.996,0.125,0.66,-0.297,0.404,-0.4,-0.023,7,-27.125,-36.062,0.084,0.038,-0.994,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,63,20,-0.648,4.453,7.996,0.125,0.66,-0.297,0.404,-0.4,-0.023,7,-27.125,-36.062,0.076,0.031,-0.995,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,83,20,-0.648,4.453,7.996,-0.32,-2.16,0.492,0.404,-0.4,-0.023,7,-27.125,-36.062,0.076,0.031,-0.995,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,103,20,-0.648,4.453,7.996,-0.32,-2.16,0.492,0.404,-0.4,-0.023,7,-27.125,-36.062,0.063,0.011,-0.997,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,123,20,-0.648,4.453,7.996,-0.32,-2.16,0.492,0.404,-0.4,-0.023,5.875,-27.125,-35.688,0.063,0.011,-0.997,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,143,20,-0.34,0.469,8.496,-0.32,-2.16,0.492,0.404,-0.4,-0.023,5.875,-27.125,-35.688,0.063,0.011,-0.997,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,163,20,-0.84,0.66,8.605,-0.32,-2.16,0.492,0.404,-0.4,-0.023,5.875,-27.125,-35.688,0.063,0.011,-0.997,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,56,183,20,-0.84,0.66,8.605,0.352,1.523,-0.723,0.404,-0.4,-0.023,5.875,-27.125,-35.688,0.063,0.011,-0.997,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,203,20,-0.84,0.66,8.605,0.352,1.523,-0.723,0.404,-0.4,-0.023,5.875,-27.125,-35.688,0.054,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,223,20,-0.84,0.66,8.605,0.352,1.523,-0.723,0.404,-0.4,-0.023,5.875,-27.125,-35.688,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,243,20,-0.84,0.66,8.605,0.398,3.281,-1.027,0.404,-0.4,-0.023,5.875,-27.125,-35.688,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,263,20,-0.84,0.66,8.605,0.492,2.559,-1.172,0.404,-0.4,-0.023,5.875,-27.125,-35.688,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,283,20,-0.84,0.66,8.605,-0.098,0.73,-0.477,0.404,-0.4,-0.023,5.875,-27.125,-35.688,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,303,20,-0.84,0.66,8.605,-0.793,-1.152,0.469,0.404,-0.4,-0.023,5.875,-27.125,-35.688,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,323,20,-0.84,0.66,8.605,-0.707,-2.836,1.242,0.404,-0.4,-0.023,5.875,-27.125,-35.688,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,343,20,-0.84,0.66,8.605,-0.906,-3.355,1.059,0.404,-0.4,-0.023,5.875,-27.125,-35.688,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,363,20,-0.84,0.66,8.605,-0.441,-3.824,0.852,0.404,-0.4,-0.023,5.875,-27.125,-35.688,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,383,20,-0.84,0.66,8.605,-0.441,-3.824,0.852,0.404,-0.4,-0.023,3.625,-21.812,-35.312,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,403,20,-0.84,0.66,8.605,-0.246,-2.633,0.48,0.404,-0.4,-0.023,3.625,-21.812,-35.312,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,423,20,-0.84,0.66,8.605,-0.117,-1.227,-0.184,0.404,-0.4,-0.023,3.625,-21.812,-35.312,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,443,20,-0.84,0.66,8.605,0.496,-0.102,-0.66,0.404,-0.4,-0.023,3.625,-21.812,-35.312,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,463,20,-0.84,0.66,8.605,0.828,1.113,-1.164,0.404,-0.4,-0.023,3.625,-21.812,-35.312,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,483,20,-0.84,0.66,8.605,0.828,1.113,-1.164,0.404,-0.4,-0.023,3.688,-24.312,-34.438,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,503,20,-0.84,0.66,8.605,0.445,1.707,-0.715,0.404,-0.4,-0.023,3.688,-24.312,-34.438,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,523,20,-0.84,0.66,8.605,0.445,1.707,-0.715,0.404,-0.4,-0.023,4.812,-26.75,-34.375,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,543,20,-0.84,0.66,8.605,0.34,2.098,-0.629,0.404,-0.4,-0.023,4.812,-26.75,-34.375,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,563,20,-0.84,0.66,8.605,0.285,2.234,-0.773,0.404,-0.4,-0.023,4.812,-26.75,-34.375,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,583,20,-0.84,0.66,8.605,0.211,1.492,-0.66,0.404,-0.4,-0.023,4.812,-26.75,-34.375,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,603,20,-0.84,0.66,8.605,-0.07,0.738,-0.27,0.404,-0.4,-0.023,4.812,-26.75,-34.375,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,623,20,-0.84,0.66,8.605,-0.07,0.738,-0.27,0.404,-0.4,-0.023,4.438,-24.312,-35.688,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,643,20,-0.84,0.66,8.605,-0.109,1.121,0.176,0.404,-0.4,-0.023,4.438,-24.312,-35.688,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,663,20,-0.84,0.66,8.605,-0.109,1.121,0.176,0.404,-0.4,-0.023,4.812,-25,-36.562,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,683,20,-0.84,0.66,8.605,-0.473,-0.426,1.34,0.404,-0.4,-0.023,4.812,-25,-36.562,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,703,20,-0.84,0.66,8.605,-0.664,-1.137,1.109,0.404,-0.4,-0.023,4.812,-25,-36.562,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,723,20,-0.84,0.66,8.605,-0.59,-2.402,0.652,0.404,-0.4,-0.023,4.812,-25,-36.562,0.055,-0.007,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,57,743,20,-0.84,0.66,8.605,-0.316,-4.539,0.289,0.404,-0.4,-0.023,4.812,-25,-36.562,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,763,20,-0.84,0.66,8.605,-0.316,-4.539,0.289,0.404,-0.4,-0.023,1.438,-23.188,-37.438,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,783,20,-0.84,0.66,8.605,-0.113,-2.887,-1.371,0.404,-0.4,-0.023,1.438,-23.188,-37.438,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,803,20,-0.84,0.66,8.605,-0.113,-2.887,-1.371,0.404,-0.4,-0.023,1.438,-24.25,-36.562,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,823,20,-0.84,0.66,8.605,0.605,0.973,-1.227,0.404,-0.4,-0.023,1.438,-24.25,-36.562,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,843,20,-0.84,0.66,8.605,0.125,3.203,-0.309,0.404,-0.4,-0.023,1.438,-24.25,-36.562,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,863,20,-0.84,0.66,8.605,0.125,3.203,-0.309,0.404,-0.4,-0.023,5.562,-22.938,-34.438,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,883,20,-0.84,0.66,8.605,-1.137,4.68,0.008,0.404,-0.4,-0.023,5.562,-22.938,-34.438,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,903,20,-0.84,0.66,8.605,-1.137,4.68,0.008,0.404,-0.4,-0.023,5.875,-25,-36.562,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,923,20,-0.84,0.66,8.605,-0.156,1.289,0.367,0.404,-0.4,-0.023,5.875,-25,-36.562,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,943,20,-0.84,0.66,8.605,-0.156,1.289,0.367,0.404,-0.4,-0.023,3.688,-24.25,-36.125,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,963,20,-0.84,0.66,8.605,0.008,0.816,-0.016,0.404,-0.4,-0.023,3.688,-24.25,-36.125,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,983,20,-0.84,0.66,8.605,0.008,0.816,-0.016,0.404,-0.4,-0.023,3.688,-23.938,-34.875,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,3,20,-0.84,0.66,8.605,0.008,0.816,-0.016,0.404,-0.4,-0.023,4,-22.875,-37.812,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,23,20,-1.566,-2.176,9.684,0.008,0.816,-0.016,0.404,-0.4,-0.023,4,-22.875,-37.812,0.055,-0.007,-0.998,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,43,20,-1.566,-2.176,9.684,0.008,0.816,-0.016,0.404,-0.4,-0.023,4,-22.875,-37.812,0.048,0.037,-0.997,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,57,63,20,-1.566,-2.176,9.684,0.008,0.816,-0.016,0.404,-0.4,-0.023,4,-22.875,-37.812,0.047,0.038,-0.997,30.511,-90.4666,81.7,REST
9,27,2023,12,6,57,83,20,-1.223,-4.051,9.75,0.008,0.816,-0.016,0.404,-0.4,-0.023,4,-22.875,-37.812,0.047,0.038,-0.997,30.511,-90.4666,81.7,REST
9,27,2023,12,6,57,103,20,-1.223,-4.051,9.75,0.008,0.816,-0.016,0.404,-0.4,-0.023,4,-22.875,-37.812,0.044,0.034,-0.998,30.511,-90.4666,81.7,REST
9,27,2023,12,6,57,123,20,-1.375,-1.754,9.332,0.008,0.816,-0.016,0.404,-0.4,-0.023,4,-22.875,-37.812,0.044,0.034,-0.998,30.511,-90.4666,81.7,REST
9,27,2023,12,6,57,143,20,-1.375,-1.754,9.332,0.008,0.816,-0.016,0.404,-0.4,-0.023,4,-22.875,-37.812,0.042,0.03,-0.998,30.511,-90.4666,81.7,REST
9,27,2023,12,6,57,163,20,-1.375,-1.754,9.332,0.008,0.816,-0.016,0.404,-0.4,-0.023,2.875,-21.438,-38.312,0.042,0.03,-0.998,30.511,-90.4666,81.7,REST
9,27,2023,12,6,57,183,20,-1.375,-1.754,9.332,0.008,0.816,-0.016,0.404,-0.4,-0.023,2.875,-21.438,-38.312,0.04,0.022,-0.999,30.511,-90.4666,81.7,REST
9,27,2023,12,6,58,203,20,-1.375,-1.754,9.332,0.008,0.816,-0.016,0.404,-0.4,-0.023,3.25,-23.562,-37,0.04,0.022,-0.999,30.511,-90.4666,81.7,REST
9,27,2023,12,6,58,223,20,-1.375,-1.754,9.332,0.5,2.547,-0.645,0.404,-0.4,-0.023,3.25,-23.562,-37,0.04,0.022,-0.999,30.511,-90.4666,81.7,REST
9,27,2023,12,6,58,243,20,-1.375,-1.754,9.332,0.5,2.547,-0.645,0.404,-0.4,-0.023,4,-22.875,-37,0.04,0.022,-0.999,30.511,-90.4666,81.7,REST
9,27,2023,12,6,58,263,20,-1.375,-1.754,9.332,0.336,2.395,-0.055,0.404,-0.4,-0.023,4,-22.875,-37,0.04,0.022,-0.999,30.511,-90.4666,81.7,REST
9,27,2023,12,6,58,283,20,-0.879,3.57,10.172,0.336,2.395,-0.055,0.404,-0.4,-0.023,4,-22.875,-37,0.04,0.022,-0.999,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,304,21,-1.492,3.379,10.559,0.336,2.395,-0.055,0.404,-0.4,-0.023,4,-22.875,-37,0.04,0.022,-0.999,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,324,20,-1.492,3.379,10.559,0.336,2.395,-0.055,0.404,-0.4,-0.023,3.625,-21.812,-36.125,0.04,0.022,-0.999,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,344,20,-1.492,3.379,10.559,0.336,2.395,-0.055,0.404,-0.4,-0.023,3.625,-21.812,-36.125,0.06,0.049,-0.997,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,364,20,-2.027,-1.793,10.832,0.336,2.395,-0.055,0.404,-0.4,-0.023,3.625,-21.812,-36.125,0.06,0.049,-0.997,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,384,20,-2.027,-1.793,10.832,0.336,2.395,-0.055,0.404,-0.4,-0.023,3.625,-21.812,-36.125,0.056,0.064,-0.995,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,404,20,-1.336,-3.055,8.875,0.336,2.395,-0.055,0.404,-0.4,-0.023,3.625,-21.812,-36.125,0.056,0.064,-0.995,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,424,20,-1.336,-3.055,8.875,0,-2.703,-0.559,0.404,-0.4,-0.023,3.625,-21.812,-36.125,0.056,0.064,-0.995,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,444,20,-1.07,-5.547,8.645,0,-2.703,-0.559,0.404,-0.4,-0.023,3.625,-21.812,-36.125,0.056,0.064,-0.995,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,464,20,-1.07,-5.547,8.645,-0.309,-5.27,-0.828,0.404,-0.4,-0.023,3.625,-21.812,-36.125,0.056,0.064,-0.995,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,484,20,-1.07,-5.547,8.645,-0.309,-5.27,-0.828,0.404,-0.4,-0.023,-0.5,-18.875,-40.438,0.056,0.064,-0.995,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,504,20,-1.07,-5.547,8.645,-0.719,-4.402,-0.344,0.404,-0.4,-0.023,-0.5,-18.875,-40.438,0.056,0.064,-0.995,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,524,20,-1.07,-5.547,8.645,-0.719,-4.402,-0.344,0.404,-0.4,-0.023,-0.875,-18.875,-40.062,0.056,0.064,-0.995,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,544,20,-1.07,-5.547,8.645,-0.895,-0.008,0.422,0.404,-0.4,-0.023,-0.875,-18.875,-40.062,0.056,0.064,-0.995,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,564,20,-1.758,0.66,10.41,-0.895,-0.008,0.422,0.404,-0.4,-0.023,-0.875,-18.875,-40.062,0.056,0.064,-0.995,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,584,20,-1.758,0.66,10.41,-1.16,1.828,0.582,0.404,-0.4,-0.023,-0.875,-18.875,-40.062,0.056,0.064,-0.995,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,604,20,-1.758,0.66,10.41,-1.16,1.828,0.582,0.404,-0.4,-0.023,0.688,-20.688,-37.062,0.056,0.064,-0.995,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,624,20,-1.758,0.66,10.41,-1.16,1.828,0.582,0.404,-0.4,-0.023,0.688,-20.688,-37.062,0.015,0.029,-0.999,30.511,-90.4666,81.7,DIVE
9,27,2023,12,6,58,644,20,-0.305,2.23,9.145,-1.16,1.828,0.582,0.404,-0.4,-0.023,0.688,-20.688,-37.062,0.015,0.029,-0.999,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,664,20,-0.305,2.23,9.145,-1.16,1.828,0.582,0.404,-0.4,-0.023,-0.812,-23.188,-39.188,0.015,0.029,-0.999,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,684,20,-0.305,2.23,9.145,0.129,1.246,-0.762,0.404,-0.4,-0.023,-0.812,-23.188,-39.188,0.015,0.029,-0.999,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,704,20,-0.074,-1.371,9.258,0.129,1.246,-0.762,0.404,-0.4,-0.023,-0.812,-23.188,-39.188,0.015,0.029,-0.999,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,724,20,0.195,-2.211,9.328,0.129,1.246,-0.762,0.404,-0.4,-0.023,-0.812,-23.188,-39.188,0.015,0.029,-0.999,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,744,20,0.195,-2.211,9.328,0.129,1.246,-0.762,0.404,-0.4,-0.023,-0.812,-23.188,-39.188,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,764,20,0.195,-2.211,9.328,0.129,1.246,-0.762,0.404,-0.4,-0.023,-2.312,-21.375,-39.188,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,784,20,0.195,-2.211,9.328,0.289,-1.133,-0.621,0.404,-0.4,-0.023,-2.312,-21.375,-39.188,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,804,20,-0.266,-2.098,10.098,0.289,-1.133,-0.621,0.404,-0.4,-0.023,-2.312,-21.375,-39.188,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,824,20,-0.266,-2.098,10.098,0.289,-1.133,-0.621,0.404,-0.4,-0.023,-2.688,-21.688,-40.062,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,844,20,-0.266,-2.098,10.098,-0.383,-0.617,0.613,0.404,-0.4,-0.023,-2.688,-21.688,-40.062,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,864,20,-0.266,-2.098,10.098,-0.383,-0.617,0.613,0.404,-0.4,-0.023,-3.812,-20.562,-40.938,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,884,20,-0.266,-2.098,10.098,-0.383,-0.617,0.613,0.404,-0.4,-0.023,-4.625,-19.938,-40.062,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,904,20,-0.266,-2.098,10.098,-0.484,-0.121,0.848,0.404,-0.4,-0.023,-4.625,-19.938,-40.062,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,924,20,0.465,-1.062,10.637,-0.484,-0.121,0.848,0.404,-0.4,-0.023,-4.625,-19.938,-40.062,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,944,20,0.465,-1.062,10.637,-0.348,0.016,0.551,0.404,-0.4,-0.023,-4.625,-19.938,-40.062,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,964,20,0.465,-1.062,10.637,-0.348,0.016,0.551,0.404,-0.4,-0.023,-7.875,-20.938,-37.938,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,984,20,0.465,-1.062,10.637,0.566,0.992,-0.527,0.404,-0.4,-0.023,-7.875,-20.938,-37.938,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,4,20,0.465,-1.062,10.637,0.566,0.992,-0.527,0.404,-0.4,-0.023,-10.062,-24.812,-37.562,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,24,20,0.465,-1.062,10.637,0.566,0.992,-0.527,0.404,-0.4,-0.023,-10.062,-23.062,-37.562,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,44,20,0.465,-1.062,10.637,0.566,0.992,-0.527,0.404,-0.4,-0.023,-10.438,-24.438,-36.688,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,64,20,0.465,-1.062,10.637,0.566,0.992,-0.527,0.404,-0.4,-0.023,-12.625,-23.75,-37.125,0.001,0.041,-0.998,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,84,20,0.465,-1.062,10.637,0.566,0.992,-0.527,0.404,-0.4,-0.023,-12.625,-23.75,-37.125,-0.148,-0.003,-0.988,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,104,20,0.465,-1.062,10.637,-0.238,-0.844,1.625,0.404,-0.4,-0.023,-12.625,-23.75,-37.125,-0.148,-0.003,-0.988,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,124,20,0.465,-1.062,10.637,-0.238,-0.844,1.625,0.404,-0.4,-0.023,-14.062,-25.562,-34.188,-0.148,-0.003,-0.988,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,144,20,0.465,-1.062,10.637,-0.238,-0.844,1.625,0.404,-0.4,-0.023,-15.625,-24.812,-35.438,-0.148,-0.003,-0.988,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,164,20,0.465,-1.062,10.637,-0.238,-0.844,1.625,0.404,-0.4,-0.023,-14.812,-27.25,-33.75,-0.148,-0.003,-0.988,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,58,184,20,0.465,-1.062,10.637,-0.238,-0.844,1.625,0.404,-0.4,-0.023,-16.25,-26.25,-32.938,-0.148,-0.003,-0.988,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,59,204,20,0.465,-1.062,10.637,0.633,1.039,0.316,0.404,-0.4,-0.023,-16.25,-26.25,-32.938,-0.148,-0.003,-0.988,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,59,224,20,0.465,-1.062,10.637,1.039,0.75,0.113,0.404,-0.4,-0.023,-16.25,-26.25,-32.938,-0.148,-0.003,-0.988,30.511,-90.4666,81.7,SWIM
9,27,2023,12,6,59,244,20,0.465,-1.062,10.637,1.039,0.75,0.113,0.404,-0.4,-0.023,-17.688,-29.125,-27,-0.148,-0.003,-0.988,30.511,-90.4666,81.7,SWIM
